DriverNumber,LapNumber,Stint,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,TrackStatus,Position,Deleted,year,LapTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,LapStartTime,PitInTime,PitOutTime,LapStartDate
4,1.0,1.0,297.0,233.0,234.0,293.0,False,MEDIUM,1.0,True,McLaren,124,1.0,False,2025,88.861,,0 days 00:00:31.326000,0 days 00:00:36.909000,,0 days 01:12:00.537000,0 days 01:12:37.527000,0 days 01:11:08.287000,,,2025-06-29 13:18:01.080
4,2.0,1.0,131.0,186.0,212.0,165.0,True,MEDIUM,2.0,True,McLaren,4,1.0,False,2025,114.426,0 days 00:00:26.438000,0 days 00:00:53.661000,0 days 00:00:34.327000,0 days 01:13:03.884000,0 days 01:13:57.545000,0 days 01:14:31.872000,0 days 01:12:37.412000,,,2025-06-29 13:19:30.205
4,3.0,1.0,137.0,159.0,271.0,172.0,True,MEDIUM,3.0,True,McLaren,41,1.0,False,2025,113.022,0 days 00:00:26.434000,0 days 00:00:50.148000,0 days 00:00:36.440000,0 days 01:14:58.306000,0 days 01:15:48.454000,0 days 01:16:24.894000,0 days 01:14:31.838000,,,2025-06-29 13:21:24.631
4,4.0,1.0,298.0,234.0,272.0,295.0,True,MEDIUM,4.0,True,McLaren,1,1.0,False,2025,70.254,0 days 00:00:17.564000,0 days 00:00:31.393000,0 days 00:00:21.297000,0 days 01:16:42.458000,0 days 01:17:13.851000,0 days 01:17:35.148000,0 days 01:16:24.860000,,,2025-06-29 13:23:17.653
4,5.0,1.0,289.0,232.0,275.0,281.0,True,MEDIUM,5.0,True,McLaren,1,1.0,False,2025,69.858,0 days 00:00:17.488000,0 days 00:00:31.430000,0 days 00:00:20.940000,0 days 01:17:52.636000,0 days 01:18:24.066000,0 days 01:18:45.006000,0 days 01:17:35.114000,,,2025-06-29 13:24:27.907
4,6.0,1.0,292.0,229.0,275.0,288.0,True,MEDIUM,6.0,True,McLaren,1,1.0,False,2025,69.46,0 days 00:00:17.460000,0 days 00:00:31.107000,0 days 00:00:20.893000,0 days 01:19:02.466000,0 days 01:19:33.573000,0 days 01:19:54.466000,0 days 01:18:44.972000,,,2025-06-29 13:25:37.765
4,7.0,1.0,294.0,229.0,273.0,286.0,True,MEDIUM,7.0,True,McLaren,1,1.0,False,2025,69.313,0 days 00:00:17.393000,0 days 00:00:30.992000,0 days 00:00:20.928000,0 days 01:20:11.859000,0 days 01:20:42.851000,0 days 01:21:03.779000,0 days 01:19:54.432000,,,2025-06-29 13:26:47.225
4,8.0,1.0,298.0,218.0,274.0,288.0,False,MEDIUM,8.0,True,McLaren,1,1.0,False,2025,69.394,0 days 00:00:17.407000,0 days 00:00:31.156000,0 days 00:00:20.831000,0 days 01:21:21.186000,0 days 01:21:52.342000,0 days 01:22:13.173000,0 days 01:21:03.745000,,,2025-06-29 13:27:56.538
4,9.0,1.0,300.0,222.0,272.0,293.0,False,MEDIUM,9.0,True,McLaren,1,1.0,False,2025,69.488,0 days 00:00:17.509000,0 days 00:00:31.005000,0 days 00:00:20.974000,0 days 01:22:30.682000,0 days 01:23:01.687000,0 days 01:23:22.661000,0 days 01:22:13.139000,,,2025-06-29 13:29:05.932
4,10.0,1.0,,222.0,271.0,293.0,False,MEDIUM,10.0,True,McLaren,1,1.0,False,2025,69.952,0 days 00:00:17.565000,0 days 00:00:31.344000,0 days 00:00:21.043000,0 days 01:23:40.226000,0 days 01:24:11.570000,0 days 01:24:32.613000,0 days 01:23:22.627000,,,2025-06-29 13:30:15.420
4,11.0,1.0,,222.0,272.0,290.0,False,MEDIUM,11.0,True,McLaren,1,1.0,False,2025,70.946,0 days 00:00:17.955000,0 days 00:00:31.890000,0 days 00:00:21.101000,0 days 01:24:50.568000,0 days 01:25:22.458000,0 days 01:25:43.559000,0 days 01:24:32.579000,,,2025-06-29 13:31:25.372
4,12.0,1.0,,223.0,271.0,294.0,False,MEDIUM,12.0,True,McLaren,1,1.0,False,2025,70.184,0 days 00:00:17.671000,0 days 00:00:31.361000,0 days 00:00:21.152000,0 days 01:26:01.230000,0 days 01:26:32.591000,0 days 01:26:53.743000,0 days 01:25:43.525000,,,2025-06-29 13:32:36.318
4,13.0,1.0,298.0,221.0,272.0,293.0,False,MEDIUM,13.0,True,McLaren,1,1.0,False,2025,70.046,0 days 00:00:17.656000,0 days 00:00:31.335000,0 days 00:00:21.055000,0 days 01:27:11.399000,0 days 01:27:42.734000,0 days 01:28:03.789000,0 days 01:26:53.709000,,,2025-06-29 13:33:46.502
4,15.0,1.0,,225.0,271.0,297.0,False,MEDIUM,15.0,True,McLaren,1,1.0,False,2025,71.274,0 days 00:00:17.978000,0 days 00:00:31.803000,0 days 00:00:21.493000,0 days 01:29:33.085000,0 days 01:30:04.888000,0 days 01:30:26.381000,0 days 01:29:15.073000,,,2025-06-29 13:36:07.866
4,16.0,1.0,290.0,229.0,272.0,288.0,False,MEDIUM,16.0,True,McLaren,1,1.0,False,2025,70.937,0 days 00:00:17.828000,0 days 00:00:31.704000,0 days 00:00:21.405000,0 days 01:30:44.209000,0 days 01:31:15.913000,0 days 01:31:37.318000,0 days 01:30:26.347000,,,2025-06-29 13:37:19.140
4,17.0,1.0,293.0,226.0,268.0,285.0,False,MEDIUM,17.0,True,McLaren,1,1.0,False,2025,70.841,0 days 00:00:17.763000,0 days 00:00:31.550000,0 days 00:00:21.528000,0 days 01:31:55.081000,0 days 01:32:26.631000,0 days 01:32:48.159000,0 days 01:31:37.284000,,,2025-06-29 13:38:30.077
4,18.0,1.0,297.0,227.0,274.0,290.0,False,MEDIUM,18.0,True,McLaren,1,1.0,False,2025,70.789,0 days 00:00:17.828000,0 days 00:00:31.530000,0 days 00:00:21.431000,0 days 01:33:05.987000,0 days 01:33:37.517000,0 days 01:33:58.948000,0 days 01:32:48.125000,,,2025-06-29 13:39:40.918
4,19.0,1.0,291.0,226.0,272.0,289.0,False,MEDIUM,19.0,True,McLaren,1,1.0,False,2025,71.043,0 days 00:00:17.754000,0 days 00:00:31.770000,0 days 00:00:21.519000,0 days 01:34:16.702000,0 days 01:34:48.472000,0 days 01:35:09.991000,0 days 01:33:58.914000,,,2025-06-29 13:40:51.707
4,20.0,1.0,301.0,229.0,,297.0,False,MEDIUM,20.0,True,McLaren,1,2.0,False,2025,73.982,0 days 00:00:17.709000,0 days 00:00:31.431000,0 days 00:00:24.842000,0 days 01:35:27.700000,0 days 01:35:59.131000,0 days 01:36:23.973000,0 days 01:35:09.957000,0 days 01:36:20.748000,,2025-06-29 13:42:02.750
4,21.0,2.0,295.0,229.0,271.0,290.0,False,HARD,1.0,True,McLaren,1,4.0,False,2025,87.815,0 days 00:00:35.278000,0 days 00:00:31.151000,0 days 00:00:21.386000,0 days 01:36:59.251000,0 days 01:37:30.402000,0 days 01:37:51.788000,0 days 01:36:23.939000,,0 days 01:36:42.709000,2025-06-29 13:43:16.732
4,22.0,2.0,290.0,229.0,273.0,288.0,False,HARD,2.0,True,McLaren,1,4.0,False,2025,69.921,0 days 00:00:17.591000,0 days 00:00:31.040000,0 days 00:00:21.290000,0 days 01:38:09.379000,0 days 01:38:40.419000,0 days 01:39:01.709000,0 days 01:37:51.754000,,,2025-06-29 13:44:44.547
4,23.0,2.0,293.0,231.0,272.0,288.0,False,HARD,3.0,True,McLaren,1,4.0,False,2025,70.012,0 days 00:00:17.642000,0 days 00:00:31.018000,0 days 00:00:21.352000,0 days 01:39:19.351000,0 days 01:39:50.369000,0 days 01:40:11.721000,0 days 01:39:01.675000,,,2025-06-29 13:45:54.468
4,24.0,2.0,,230.0,273.0,289.0,False,HARD,4.0,True,McLaren,1,4.0,False,2025,69.829,0 days 00:00:17.664000,0 days 00:00:30.918000,0 days 00:00:21.247000,0 days 01:40:29.385000,0 days 01:41:00.303000,0 days 01:41:21.550000,0 days 01:40:11.687000,,,2025-06-29 13:47:04.480
4,25.0,2.0,296.0,231.0,272.0,294.0,False,HARD,5.0,True,McLaren,1,3.0,False,2025,69.645,0 days 00:00:17.584000,0 days 00:00:30.910000,0 days 00:00:21.151000,0 days 01:41:39.134000,0 days 01:42:10.044000,0 days 01:42:31.195000,0 days 01:41:21.516000,,,2025-06-29 13:48:14.309
4,26.0,2.0,295.0,230.0,274.0,294.0,False,HARD,6.0,True,McLaren,1,1.0,False,2025,69.62,0 days 00:00:17.552000,0 days 00:00:30.894000,0 days 00:00:21.174000,0 days 01:42:48.747000,0 days 01:43:19.641000,0 days 01:43:40.815000,0 days 01:42:31.161000,,,2025-06-29 13:49:23.954
4,27.0,2.0,296.0,232.0,272.0,294.0,False,HARD,7.0,True,McLaren,1,1.0,False,2025,69.522,0 days 00:00:17.483000,0 days 00:00:30.880000,0 days 00:00:21.159000,0 days 01:43:58.298000,0 days 01:44:29.178000,0 days 01:44:50.337000,0 days 01:43:40.781000,,,2025-06-29 13:50:33.574
4,28.0,2.0,297.0,232.0,274.0,294.0,False,HARD,8.0,True,McLaren,1,1.0,False,2025,69.528,0 days 00:00:17.507000,0 days 00:00:30.974000,0 days 00:00:21.047000,0 days 01:45:07.844000,0 days 01:45:38.818000,0 days 01:45:59.865000,0 days 01:44:50.303000,,,2025-06-29 13:51:43.096
4,29.0,2.0,,231.0,274.0,294.0,False,HARD,9.0,True,McLaren,1,1.0,False,2025,69.494,0 days 00:00:17.542000,0 days 00:00:30.871000,0 days 00:00:21.081000,0 days 01:46:17.407000,0 days 01:46:48.278000,0 days 01:47:09.359000,0 days 01:45:59.831000,,,2025-06-29 13:52:52.624
4,30.0,2.0,,231.0,274.0,294.0,False,HARD,10.0,True,McLaren,1,1.0,False,2025,69.641,0 days 00:00:17.548000,0 days 00:00:30.936000,0 days 00:00:21.157000,0 days 01:47:26.907000,0 days 01:47:57.843000,0 days 01:48:19,0 days 01:47:09.325000,,,2025-06-29 13:54:02.118
4,31.0,2.0,298.0,232.0,274.0,294.0,False,HARD,11.0,True,McLaren,12,1.0,False,2025,69.546,0 days 00:00:17.463000,0 days 00:00:31.037000,0 days 00:00:21.046000,0 days 01:48:36.463000,0 days 01:49:07.500000,0 days 01:49:28.546000,0 days 01:48:18.966000,,,2025-06-29 13:55:11.759
4,32.0,2.0,,230.0,273.0,291.0,False,HARD,12.0,True,McLaren,1,1.0,False,2025,69.546,0 days 00:00:17.531000,0 days 00:00:30.962000,0 days 00:00:21.053000,0 days 01:49:46.077000,0 days 01:50:17.039000,0 days 01:50:38.092000,0 days 01:49:28.512000,,,2025-06-29 13:56:21.305
4,33.0,2.0,,230.0,275.0,294.0,False,HARD,13.0,True,McLaren,1,1.0,False,2025,69.602,0 days 00:00:17.616000,0 days 00:00:30.963000,0 days 00:00:21.023000,0 days 01:50:55.708000,0 days 01:51:26.671000,0 days 01:51:47.694000,0 days 01:50:38.058000,,,2025-06-29 13:57:30.851
4,34.0,2.0,299.0,232.0,274.0,293.0,False,HARD,14.0,True,McLaren,1,1.0,False,2025,69.561,0 days 00:00:17.596000,0 days 00:00:30.969000,0 days 00:00:20.996000,0 days 01:52:05.290000,0 days 01:52:36.259000,0 days 01:52:57.255000,0 days 01:51:47.660000,,,2025-06-29 13:58:40.453
4,35.0,2.0,,231.0,273.0,296.0,False,HARD,15.0,True,McLaren,1,1.0,False,2025,69.377,0 days 00:00:17.509000,0 days 00:00:30.853000,0 days 00:00:21.015000,0 days 01:53:14.764000,0 days 01:53:45.617000,0 days 01:54:06.632000,0 days 01:52:57.221000,,,2025-06-29 13:59:50.014
4,36.0,2.0,298.0,232.0,274.0,296.0,True,HARD,16.0,True,McLaren,1,1.0,False,2025,69.309,0 days 00:00:17.544000,0 days 00:00:30.863000,0 days 00:00:20.902000,0 days 01:54:24.176000,0 days 01:54:55.039000,0 days 01:55:15.941000,0 days 01:54:06.598000,,,2025-06-29 14:00:59.391
4,37.0,2.0,299.0,232.0,274.0,298.0,False,HARD,17.0,True,McLaren,1,1.0,False,2025,69.779,0 days 00:00:17.527000,0 days 00:00:31.014000,0 days 00:00:21.238000,0 days 01:55:33.468000,0 days 01:56:04.482000,0 days 01:56:25.720000,0 days 01:55:15.907000,,,2025-06-29 14:02:08.700
4,38.0,2.0,294.0,229.0,275.0,295.0,False,HARD,18.0,True,McLaren,1,1.0,False,2025,69.723,0 days 00:00:17.485000,0 days 00:00:31.040000,0 days 00:00:21.198000,0 days 01:56:43.205000,0 days 01:57:14.245000,0 days 01:57:35.443000,0 days 01:56:25.686000,,,2025-06-29 14:03:18.479
4,39.0,2.0,300.0,233.0,275.0,298.0,False,HARD,19.0,True,McLaren,1,1.0,False,2025,69.955,0 days 00:00:17.570000,0 days 00:00:31.061000,0 days 00:00:21.324000,0 days 01:57:53.013000,0 days 01:58:24.074000,0 days 01:58:45.398000,0 days 01:57:35.409000,,,2025-06-29 14:04:28.202
4,40.0,2.0,304.0,227.0,279.0,301.0,False,HARD,20.0,True,McLaren,1,1.0,False,2025,70.682,0 days 00:00:17.507000,0 days 00:00:31.186000,0 days 00:00:21.989000,0 days 01:59:02.905000,0 days 01:59:34.091000,0 days 01:59:56.080000,0 days 01:58:45.364000,,,2025-06-29 14:05:38.157
4,41.0,2.0,301.0,229.0,274.0,296.0,False,HARD,21.0,True,McLaren,1,1.0,False,2025,69.899,0 days 00:00:17.404000,0 days 00:00:31.223000,0 days 00:00:21.272000,0 days 02:00:13.484000,0 days 02:00:44.707000,0 days 02:01:05.979000,0 days 01:59:56.046000,,,2025-06-29 14:06:48.839
4,42.0,2.0,299.0,231.0,275.0,295.0,False,HARD,22.0,True,McLaren,1,1.0,False,2025,69.808,0 days 00:00:17.655000,0 days 00:00:31.137000,0 days 00:00:21.016000,0 days 02:01:23.634000,0 days 02:01:54.771000,0 days 02:02:15.787000,0 days 02:01:05.945000,,,2025-06-29 14:07:58.738
4,43.0,2.0,298.0,231.0,273.0,297.0,False,HARD,23.0,True,McLaren,1,1.0,False,2025,69.638,0 days 00:00:17.549000,0 days 00:00:31.041000,0 days 00:00:21.048000,0 days 02:02:33.336000,0 days 02:03:04.377000,0 days 02:03:25.425000,0 days 02:02:15.753000,,,2025-06-29 14:09:08.546
4,44.0,2.0,300.0,233.0,275.0,296.0,False,HARD,24.0,True,McLaren,1,1.0,False,2025,69.641,0 days 00:00:17.509000,0 days 00:00:31.023000,0 days 00:00:21.109000,0 days 02:03:42.934000,0 days 02:04:13.957000,0 days 02:04:35.066000,0 days 02:03:25.391000,,,2025-06-29 14:10:18.184
4,45.0,2.0,295.0,228.0,274.0,290.0,False,HARD,25.0,True,McLaren,1,1.0,False,2025,70.044,0 days 00:00:17.594000,0 days 00:00:31.277000,0 days 00:00:21.173000,0 days 02:04:52.660000,0 days 02:05:23.937000,0 days 02:05:45.110000,0 days 02:04:35.032000,,,2025-06-29 14:11:27.825
4,46.0,2.0,300.0,231.0,274.0,296.0,False,HARD,26.0,True,McLaren,1,1.0,False,2025,69.677,0 days 00:00:17.486000,0 days 00:00:31.112000,0 days 00:00:21.079000,0 days 02:06:02.596000,0 days 02:06:33.708000,0 days 02:06:54.787000,0 days 02:05:45.076000,,,2025-06-29 14:12:37.869
4,47.0,2.0,,231.0,274.0,298.0,False,HARD,27.0,True,McLaren,1,1.0,False,2025,69.97,0 days 00:00:17.555000,0 days 00:00:31.207000,0 days 00:00:21.208000,0 days 02:07:12.342000,0 days 02:07:43.549000,0 days 02:08:04.757000,0 days 02:06:54.753000,,,2025-06-29 14:13:47.546
4,48.0,2.0,301.0,234.0,273.0,298.0,False,HARD,28.0,True,McLaren,1,1.0,False,2025,70.073,0 days 00:00:17.556000,0 days 00:00:31.125000,0 days 00:00:21.392000,0 days 02:08:22.313000,0 days 02:08:53.438000,0 days 02:09:14.830000,0 days 02:08:04.723000,,,2025-06-29 14:14:57.516
4,49.0,2.0,,232.0,275.0,297.0,False,HARD,29.0,True,McLaren,1,1.0,False,2025,70.072,0 days 00:00:17.540000,0 days 00:00:31.212000,0 days 00:00:21.320000,0 days 02:09:32.370000,0 days 02:10:03.582000,0 days 02:10:24.902000,0 days 02:09:14.796000,,,2025-06-29 14:16:07.589
4,50.0,2.0,300.0,228.0,275.0,298.0,False,HARD,30.0,True,McLaren,1,1.0,False,2025,70.221,0 days 00:00:17.596000,0 days 00:00:31.329000,0 days 00:00:21.296000,0 days 02:10:42.498000,0 days 02:11:13.827000,0 days 02:11:35.123000,0 days 02:10:24.868000,,,2025-06-29 14:17:17.661
4,51.0,2.0,301.0,230.0,275.0,299.0,False,HARD,31.0,True,McLaren,1,1.0,False,2025,70.292,0 days 00:00:17.595000,0 days 00:00:31.337000,0 days 00:00:21.360000,0 days 02:11:52.718000,0 days 02:12:24.055000,0 days 02:12:45.415000,0 days 02:11:35.089000,,,2025-06-29 14:18:27.882
4,52.0,2.0,298.0,226.0,,299.0,False,HARD,32.0,True,McLaren,1,2.0,False,2025,73.952,0 days 00:00:17.582000,0 days 00:00:31.453000,0 days 00:00:24.917000,0 days 02:13:02.997000,0 days 02:13:34.450000,0 days 02:13:59.367000,0 days 02:12:45.381000,0 days 02:13:56.072000,,2025-06-29 14:19:38.174
4,53.0,3.0,299.0,234.0,276.0,295.0,False,MEDIUM,1.0,True,McLaren,1,2.0,False,2025,86.125,0 days 00:00:34.475000,0 days 00:00:30.674000,0 days 00:00:20.976000,0 days 02:14:33.842000,0 days 02:15:04.516000,0 days 02:15:25.492000,0 days 02:13:59.333000,,0 days 02:14:17.430000,2025-06-29 14:20:52.126
4,54.0,3.0,296.0,234.0,281.0,299.0,True,MEDIUM,2.0,True,McLaren,1,1.0,False,2025,68.989,0 days 00:00:17.379000,0 days 00:00:30.638000,0 days 00:00:20.972000,0 days 02:15:42.871000,0 days 02:16:13.509000,0 days 02:16:34.481000,0 days 02:15:25.458000,,,2025-06-29 14:22:18.251
4,55.0,3.0,,233.0,283.0,296.0,False,MEDIUM,3.0,True,McLaren,1,1.0,False,2025,69.357,0 days 00:00:17.285000,0 days 00:00:30.762000,0 days 00:00:21.310000,0 days 02:16:51.766000,0 days 02:17:22.528000,0 days 02:17:43.838000,0 days 02:16:34.447000,,,2025-06-29 14:23:27.240
4,56.0,3.0,294.0,235.0,277.0,298.0,True,MEDIUM,4.0,True,McLaren,1,1.0,False,2025,68.527,0 days 00:00:17.296000,0 days 00:00:30.512000,0 days 00:00:20.719000,0 days 02:18:01.134000,0 days 02:18:31.646000,0 days 02:18:52.365000,0 days 02:17:43.804000,,,2025-06-29 14:24:36.597
4,57.0,3.0,,234.0,276.0,298.0,False,MEDIUM,5.0,True,McLaren,1,1.0,False,2025,68.552,0 days 00:00:17.361000,0 days 00:00:30.397000,0 days 00:00:20.794000,0 days 02:19:09.726000,0 days 02:19:40.123000,0 days 02:20:00.917000,0 days 02:18:52.331000,,,2025-06-29 14:25:45.124
4,58.0,3.0,300.0,236.0,277.0,300.0,True,MEDIUM,6.0,True,McLaren,1,1.0,False,2025,68.326,0 days 00:00:17.288000,0 days 00:00:30.495000,0 days 00:00:20.543000,0 days 02:20:18.205000,0 days 02:20:48.700000,0 days 02:21:09.243000,0 days 02:20:00.883000,,,2025-06-29 14:26:53.676
4,59.0,3.0,297.0,236.0,278.0,299.0,False,MEDIUM,7.0,True,McLaren,1,1.0,False,2025,68.435,0 days 00:00:17.375000,0 days 00:00:30.383000,0 days 00:00:20.677000,0 days 02:21:26.618000,0 days 02:21:57.001000,0 days 02:22:17.678000,0 days 02:21:09.209000,,,2025-06-29 14:28:02.002
4,60.0,3.0,302.0,234.0,278.0,301.0,False,MEDIUM,8.0,True,McLaren,1,1.0,False,2025,68.678,0 days 00:00:17.427000,0 days 00:00:30.587000,0 days 00:00:20.664000,0 days 02:22:35.105000,0 days 02:23:05.692000,0 days 02:23:26.356000,0 days 02:22:17.644000,,,2025-06-29 14:29:10.437
4,61.0,3.0,,239.0,278.0,298.0,True,MEDIUM,9.0,True,McLaren,1,1.0,False,2025,68.272,0 days 00:00:17.298000,0 days 00:00:30.357000,0 days 00:00:20.617000,0 days 02:23:43.654000,0 days 02:24:14.011000,0 days 02:24:34.628000,0 days 02:23:26.322000,,,2025-06-29 14:30:19.115
4,62.0,3.0,303.0,235.0,276.0,297.0,False,MEDIUM,10.0,True,McLaren,1,1.0,False,2025,68.665,0 days 00:00:17.422000,0 days 00:00:30.684000,0 days 00:00:20.559000,0 days 02:24:52.050000,0 days 02:25:22.734000,0 days 02:25:43.293000,0 days 02:24:34.594000,,,2025-06-29 14:31:27.387
4,63.0,3.0,300.0,233.0,277.0,296.0,False,MEDIUM,11.0,True,McLaren,1,1.0,False,2025,68.698,0 days 00:00:17.356000,0 days 00:00:30.682000,0 days 00:00:20.660000,0 days 02:26:00.649000,0 days 02:26:31.331000,0 days 02:26:51.991000,0 days 02:25:43.259000,,,2025-06-29 14:32:36.052
4,64.0,3.0,,235.0,277.0,299.0,False,MEDIUM,12.0,True,McLaren,1,1.0,False,2025,68.655,0 days 00:00:17.382000,0 days 00:00:30.638000,0 days 00:00:20.635000,0 days 02:27:09.373000,0 days 02:27:40.011000,0 days 02:28:00.646000,0 days 02:26:51.957000,,,2025-06-29 14:33:44.750
4,65.0,3.0,296.0,236.0,277.0,298.0,False,MEDIUM,13.0,True,McLaren,1,1.0,False,2025,68.754,0 days 00:00:17.494000,0 days 00:00:30.657000,0 days 00:00:20.603000,0 days 02:28:18.140000,0 days 02:28:48.797000,0 days 02:29:09.400000,0 days 02:28:00.612000,,,2025-06-29 14:34:53.405
4,66.0,3.0,,235.0,276.0,296.0,False,MEDIUM,14.0,True,McLaren,1,1.0,False,2025,69.043,0 days 00:00:17.418000,0 days 00:00:30.971000,0 days 00:00:20.654000,0 days 02:29:26.818000,0 days 02:29:57.789000,0 days 02:30:18.443000,0 days 02:29:09.366000,,,2025-06-29 14:36:02.159
4,67.0,3.0,297.0,236.0,276.0,298.0,False,MEDIUM,15.0,True,McLaren,1,1.0,False,2025,69.1,0 days 00:00:17.488000,0 days 00:00:30.825000,0 days 00:00:20.787000,0 days 02:30:35.931000,0 days 02:31:06.756000,0 days 02:31:27.543000,0 days 02:30:18.409000,,,2025-06-29 14:37:11.202
4,68.0,3.0,299.0,234.0,278.0,300.0,False,MEDIUM,16.0,True,McLaren,1,1.0,False,2025,69.46,0 days 00:00:17.410000,0 days 00:00:30.918000,0 days 00:00:21.132000,0 days 02:31:44.953000,0 days 02:32:15.871000,0 days 02:32:37.003000,0 days 02:31:27.509000,,,2025-06-29 14:38:20.302
4,69.0,3.0,302.0,236.0,283.0,304.0,False,MEDIUM,17.0,True,McLaren,1,1.0,False,2025,69.844,0 days 00:00:17.487000,0 days 00:00:31.128000,0 days 00:00:21.229000,0 days 02:32:54.490000,0 days 02:33:25.618000,0 days 02:33:46.847000,0 days 02:32:36.969000,,,2025-06-29 14:39:29.762
4,70.0,3.0,323.0,235.0,274.0,303.0,False,MEDIUM,18.0,True,McLaren,1,1.0,False,2025,69.431,0 days 00:00:17.267000,0 days 00:00:31.143000,0 days 00:00:21.021000,0 days 02:34:04.114000,0 days 02:34:35.257000,0 days 02:34:56.278000,0 days 02:33:46.813000,,,2025-06-29 14:40:39.606
81,1.0,1.0,305.0,231.0,238.0,292.0,False,MEDIUM,1.0,True,McLaren,124,5.0,False,2025,90.706,,0 days 00:00:31.807000,0 days 00:00:38.205000,,0 days 01:12:01.211000,0 days 01:12:39.419000,0 days 01:11:08.287000,,,2025-06-29 13:18:01.080
81,2.0,1.0,146.0,157.0,196.0,125.0,True,MEDIUM,2.0,True,McLaren,4,2.0,False,2025,113.508,0 days 00:00:26.102000,0 days 00:00:53.522000,0 days 00:00:33.884000,0 days 01:13:05.385000,0 days 01:13:58.907000,0 days 01:14:32.791000,0 days 01:12:39.257000,,,2025-06-29 13:19:32.050
81,3.0,1.0,189.0,172.0,274.0,159.0,True,MEDIUM,3.0,True,McLaren,41,2.0,False,2025,112.637,0 days 00:00:26.757000,0 days 00:00:50.158000,0 days 00:00:35.722000,0 days 01:14:59.548000,0 days 01:15:49.706000,0 days 01:16:25.428000,0 days 01:14:32.765000,,,2025-06-29 13:21:25.558
81,4.0,1.0,297.0,230.0,274.0,293.0,True,MEDIUM,4.0,True,McLaren,1,2.0,False,2025,70.527,0 days 00:00:17.676000,0 days 00:00:31.464000,0 days 00:00:21.387000,0 days 01:16:43.104000,0 days 01:17:14.568000,0 days 01:17:35.955000,0 days 01:16:25.402000,,,2025-06-29 13:23:18.195
81,5.0,1.0,311.0,229.0,281.0,304.0,True,MEDIUM,5.0,True,McLaren,1,2.0,False,2025,69.937,0 days 00:00:17.389000,0 days 00:00:31.227000,0 days 00:00:21.321000,0 days 01:17:53.344000,0 days 01:18:24.571000,0 days 01:18:45.892000,0 days 01:17:35.929000,,,2025-06-29 13:24:28.722
81,6.0,1.0,312.0,229.0,281.0,316.0,True,MEDIUM,6.0,True,McLaren,1,2.0,False,2025,69.34,0 days 00:00:17.162000,0 days 00:00:31.155000,0 days 00:00:21.023000,0 days 01:19:03.054000,0 days 01:19:34.209000,0 days 01:19:55.232000,0 days 01:18:45.866000,,,2025-06-29 13:25:38.659
81,7.0,1.0,310.0,228.0,280.0,304.0,False,MEDIUM,7.0,True,McLaren,1,2.0,False,2025,69.445,0 days 00:00:17.179000,0 days 00:00:31.136000,0 days 00:00:21.130000,0 days 01:20:12.411000,0 days 01:20:43.547000,0 days 01:21:04.677000,0 days 01:19:55.206000,,,2025-06-29 13:26:47.999
81,8.0,1.0,312.0,226.0,280.0,306.0,False,MEDIUM,8.0,True,McLaren,1,2.0,False,2025,69.454,0 days 00:00:17.181000,0 days 00:00:31.147000,0 days 00:00:21.126000,0 days 01:21:21.858000,0 days 01:21:53.005000,0 days 01:22:14.131000,0 days 01:21:04.651000,,,2025-06-29 13:27:57.444
81,9.0,1.0,316.0,229.0,280.0,309.0,True,MEDIUM,9.0,True,McLaren,1,2.0,False,2025,69.271,0 days 00:00:17.212000,0 days 00:00:30.935000,0 days 00:00:21.124000,0 days 01:22:31.343000,0 days 01:23:02.278000,0 days 01:23:23.402000,0 days 01:22:14.105000,,,2025-06-29 13:29:06.898
81,10.0,1.0,315.0,229.0,278.0,316.0,False,MEDIUM,10.0,True,McLaren,1,2.0,False,2025,69.849,0 days 00:00:17.286000,0 days 00:00:31.203000,0 days 00:00:21.360000,0 days 01:23:40.688000,0 days 01:24:11.891000,0 days 01:24:33.251000,0 days 01:23:23.376000,,,2025-06-29 13:30:16.169
81,11.0,1.0,319.0,224.0,279.0,291.0,False,MEDIUM,11.0,True,McLaren,1,2.0,False,2025,71.008,0 days 00:00:17.251000,0 days 00:00:32.143000,0 days 00:00:21.614000,0 days 01:24:50.502000,0 days 01:25:22.645000,0 days 01:25:44.259000,0 days 01:24:33.225000,,,2025-06-29 13:31:26.018
81,12.0,1.0,311.0,225.0,279.0,307.0,False,MEDIUM,12.0,True,McLaren,1,2.0,False,2025,70.441,0 days 00:00:17.481000,0 days 00:00:31.496000,0 days 00:00:21.464000,0 days 01:26:01.740000,0 days 01:26:33.236000,0 days 01:26:54.700000,0 days 01:25:44.233000,,,2025-06-29 13:32:37.026
81,13.0,1.0,,228.0,279.0,307.0,False,MEDIUM,13.0,True,McLaren,1,2.0,False,2025,69.995,0 days 00:00:17.366000,0 days 00:00:31.305000,0 days 00:00:21.324000,0 days 01:27:12.066000,0 days 01:27:43.371000,0 days 01:28:04.695000,0 days 01:26:54.674000,,,2025-06-29 13:33:47.467
